altitude,mach,tra,bpr_ts,bleed_fraction,timestamp,T2,P2,W_inlet,T24,P15,T30,P30,T4,T50,epr,Ps30,BPR,farB,Nf,Nc,NRf,NRc,phi,htBleed,W31,W32,W_bleed,Nf_dmd,PCNfR_dmd,thrust_approx,sfc,wf
741.5960484651624,0.2778895103991944,91.3115516918471,0.23966368157371762,0.025858718130076744,2026-08-04T16:59:45.667002,523.9951116067082,15.009608250761506,820.5497438616674,645.1994181026007,27.409479727047465,1435.269625522573,351.48364588661394,3053.741261815375,1696.2078115196653,23.417243142823637,333.9094635922832,0.14660830322615567,0.02782788792296178,5476.489276620441,7856.70050177264,5448.590745655649,7816.676612167754,0.015455124457847708,352.1383174277053,10.906467954332834,6.940479607302713,5.127768738651045,5476.489276620441,5448.590745655649,15771.594157523887,1.177953487602017,5.160612317471905
1853.5299776972035,0.13761350288936852,91.98583663531308,0.29734238248963996,0.03778603701534427,2026-08-04T16:59:46.906739,513.9994404038613,13.82750409777743,771.454300273685,595.1497965370831,21.57106710996451,1431.3868053649558,330.8962247268446,3059.1918753108566,1709.6980242675224,23.93029301506635,314.35141349050235,0.18546016194387593,0.02799645915882827,3755.3809870030514,10195.076122056527,3772.404416175732,10241.291181693505,0.012260787036307735,351.12040549982197,8.096230418808805,5.152146630151058,5.562262950724831,3755.3809870030514,3772.404416175732,12230.124429933116,1.1345023288046459,3.854195735369364
1287.730240161329,0.11184350500137047,96.26824982784208,0.19167525823230253,0.03524146042060352,2026-08-04T16:59:48.117986,515.3638645120468,14.050087834875727,781.9658978104353,591.230548571623,20.40953709295992,1412.8932457364444,313.20842022198326,3098.7406671605904,1732.1553372880142,22.292274888454717,297.5479992108841,0.13348330317913382,0.029067062456960526,3821.657216849732,10140.864554825232,3833.8958684500353,10173.34012789996,0.012165466809041917,346.27867096845864,7.316253458001036,4.655797655091568,4.687917393949948,3821.657216849732,3833.8958684500353,9630.637030403635,1.3531106062298004,3.6198103084968407
1645.52322654166,0.1345513429096327,97.47269800192069,0.11855709082534789,0.03396380489435432,2026-08-04T16:59:49.323149,514.6585602025316,13.924627767373753,775.8997458316884,591.6374387703952,20.378130626098685,1387.713662261987,294.091590521738,3093.5179418334183,1727.4974338145641,21.12024791146033,279.3870109956511,0.08921961272887126,0.02936817450048017,3840.297707721307,10768.10535524535,3855.235010193783,10809.989203579138,0.012085329708179974,339.7038970232488,6.752589772571998,4.297102582545818,4.169884392131777,3840.297707721307,3855.235010193783,7865.763782601673,1.545348074845792,3.3764841440653472
886.8283976546622,0.32970579838267067,98.94687886867816,0.21240183494257356,0.025572121052669018,2026-08-04T16:59:50.526471,526.7151692163509,15.262034083815893,829.7753688467325,604.224868457973,22.16694582278247,1443.4814286887183,340.6387203108658,3157.752236686988,1769.3061349755856,22.319352613167375,323.6067842953225,0.14474068005791932,0.02973671971716954,3863.1126827291478,10020.042935840083,3833.496117048768,9943.224244773613,0.012416479611720418,354.2926576013251,7.9323663447182575,5.0478694920934375,3.688135134568235,3863.1126827291478,3833.496117048768,11512.278765440726,1.2564849789188057,4.018057039417279
454.47744356955377,0.10231494545528086,92.72586497415892,0.12531275842479206,0.034178890380432356,2026-08-04T16:59:51.811250,518.1317910452798,14.460624448256999,800.5698410396335,591.5193765925371,20.794932183134122,1413.2949077486874,316.90988379480007,3053.7978350459916,1705.3653190725995,21.915366444150937,301.06438960506006,0.09362300183239769,0.028181466243539732,3766.8339426318935,9628.97965235931,3768.789832611778,9633.979401513478,0.011163481436320247,346.3837141573459,7.012533332388874,4.462521211520193,4.357829237397224,3766.8339426318935,3768.789832611778,8360.588119699076,1.4471872115870863,3.360926724493174
1109.1695740316695,0.14708049370283796,91.10724258600554,0.25030391205587865,0.03896295369029668,2026-08-04T16:59:52.995341,516.9414538871013,14.236462197078788,698.929302830093,605.52284580045,23.346338000128135,1446.582210356624,351.65192236648494,3060.4537287569615,1711.385989659992,24.700794164904337,334.0693262481607,0.1639575252847555,0.027776810646501386,3741.7835365619267,10527.998700449834,3748.034193742486,10545.585744176675,0.009834937178065585,355.1066841077302,6.958174273622607,4.427929083214386,4.929291308948571,3741.7835365619267,3748.034193742486,10671.98304909834,1.1083210081906016,3.2855508367693567
127.63451220835064,0.10782087822541114,99.56046659522629,0.20153539949235555,0.02183119668741138,2026-08-04T16:59:54.315283,519.4197198223319,14.645185403570428,808.745792353995,597.9341091204819,21.54101736927545,1397.1933837562658,305.52904629616256,3127.7604873670607,1748.5526346033698,20.862081146591425,290.25259398135444,0.13890638586966855,0.029890116648806572,3872.608796104371,10846.856536452655,3869.8129646300067,10839.025644023492,0.01341151756711835,342.176830350784,7.644195745551277,4.864488201714449,3.034217106149149,3872.608796104371,3869.8129646300067,9741.857394383376,1.4385162274267105,3.892727763082605
1655.262343985164,0.12765736689055082,91.54423088022142,0.24468627367545728,0.026523252840071322,2026-08-04T16:59:55.498120,514.438321434732,13.901285681836052,774.977748974359,599.3651820194196,22.326040544615587,1437.3738224546344,339.7665461883936,3058.462015311335,1709.638589940831,24.441375709035707,322.7782188789739,0.16121820341807594,0.027886057720055354,3748.5465310058735,10201.863903812013,3763.9323955516697,10243.737332577102,0.011264450125411031,352.69014621998724,7.6682138635677015,4.879772458633992,3.697926820639024,3748.5465310058735,3763.9323955516697,11516.720634629151,1.1365482717289022,3.635919148131207
1263.3287982441298,0.25503732165707405,91.9766698225464,0.2738723653757047,0.024693445309231885,2026-08-04T16:59:57.010899,520.8534376428493,14.602271650307133,620.9280103275516,610.072331455909,23.942585419650868,1456.4597070122268,360.55049305804533,3079.7485433930306,1723.5053455137313,24.69139745461877,342.52296840514305,0.17504815318014932,0.027994167455636598,3755.23911797674,10560.79372479829,3747.3597982963743,10538.634850963135,0.008818131233729695,357.7017435363971,6.344998349430255,4.037726222364708,2.8487249041604104,3755.23911797674,3747.3597982963743,10150.346032132155,1.071242784733268,3.0204124859632016
1516.1754801707477,0.16040972718477145,92.91329453558465,0.2257896034325554,0.027865002688013334,2026-08-04T16:59:58.322766,515.9044588913505,14.068768153234842,781.8375665451523,588.6741701270255,20.050505777483004,1407.855925262762,305.45337360124427,3051.7340036925525,1703.8051423346992,21.71145122830183,290.18070492118204,0.15172724994264286,0.028228323633896164,3769.734672695678,9771.060402722835,3779.8251282931137,9797.214617725725,0.012542653654030643,344.9617377911419,7.580556769789888,4.8239906716844745,3.8405860866696893,3769.734672695678,3779.8251282931137,10025.17477415958,1.3069786990491923,3.6396360789088518
709.0519362597367,0.24230301260766918,95.29391354026288,0.2224878658506363,0.034846653097078926,2026-08-04T16:59:59.725417,522.2020171648803,14.83371013234446,813.869357415696,596.6932562069787,21.245036460355106,1424.7693518847059,323.8905151248368,3096.051035375571,1731.2783534507148,21.834760975853452,307.69598936859495,0.15002463966299887,0.028823478385065722,3806.5780236844816,9831.589338242537,3793.6829083854936,9798.283971243589,0.012535570989350332,349.38667670055884,7.863507973072247,5.004050528318703,4.982126081159325,3806.5780236844816,3793.6829083854936,10792.361943209798,1.2866249091157202,3.857144917868407
1941.3960487898066,0.24754884569153152,98.82825566034077,0.25091405908792624,0.02948485162850773,2026-08-04T17:00:01.058515,518.0186823801321,14.207361429420942,785.7787980970236,596.9022649171891,21.096304276080083,1400.4647465234825,305.75886789212586,3121.1388955139305,1744.7870062461916,21.521157845604822,290.47092449751955,0.1642528084960788,0.029707063915085194,3861.276825545951,10819.237347142098,3863.703502128112,10826.03685701755,0.013636487296876566,343.03088023464556,7.828020102524174,4.981467337969929,4.196509295780021,3861.276825545951,3863.703502128112,11044.744436516099,1.2910765967690137,3.9610030720224176
1786.2422426443954,0.31235883327244474,97.60546022729866,0.26849100029053347,0.03141461212240493,2026-08-04T17:00:02.413688,522.2967953162315,14.655423025591022,803.6266004484914,598.8933417562209,21.25235494011803,1439.2403469701947,329.32968289764034,3137.297390699909,1756.8092623199564,22.471523498337174,312.8631987527583,0.1725724929257848,0.029401365056824665,3842.3523856256847,10144.661159679035,3828.988622154145,10109.37786480373,0.013061927690771859,353.1797607857135,8.162662697840325,5.19442171680748,4.662306955248676,3842.3523856256847,3828.988622154145,12183.887740448326,1.2074756135780242,4.086596479212114
1556.7669941475237,0.10118534822796849,97.08157553842635,0.2738107572554005,0.02628309776156685,2026-08-04T17:00:03.797630,514.1690296028506,13.889708907124847,774.8952345564552,593.105394023185,20.82066074552666,1409.2406551657364,318.4054091317463,3106.107616935046,1736.3396661960226,22.923836004109308,302.48513867515896,0.17501999878696667,0.029270393884606588,3834.244550045169,10753.352112910134,3850.990227477992,10800.316296715842,0.013045142229295776,345.3236749014081,7.917776736589332,5.038585196011393,3.7837036367643115,3834.244550045169,3850.990227477992,11361.216591706678,1.250346901486419,3.9459616562657054
389.27741570393516,0.31334236483559164,91.75180567856003,0.10728603913657667,0.02282578534174201,2026-08-04T17:00:05.197162,527.4394750159815,15.426774606064916,837.6702457235757,649.4435487319074,28.17127927354229,1506.6192724171356,425.39991234384456,3118.372006556574,1737.180283138058,27.575427994948594,404.1299167266523,0.07620661465653977,0.027937951419640002,5486.453174419088,8113.103465822562,5440.651726640982,8045.37448447614,0.01156253374695405,370.92609659878303,9.835462220145523,6.25893050372897,4.081857261342819,5486.453174419088,5440.651726640982,15331.940053711836,1.097183841194824,4.672765800305648
933.4420074540684,0.2547797716067435,93.57682631525974,0.21123805935955786,0.02533867297875457,2026-08-04T17:00:06.577609,522.03163744751,14.777377814386194,810.9929217848958,601.4005352364287,22.456035842132966,1446.0299969458629,345.14191788248485,3091.6079170487496,1729.938138407929,23.356100264722166,327.8848219883606,0.14412289555659785,0.028394206578814928,3780.003738935489,10003.63154912201,3767.813361844888,9971.370194562194,0.011407494617461354,354.96169350595244,7.743359558102559,4.927592446065265,3.5673901018122587,3780.003738935489,3767.813361844888,11270.66253025356,1.1947158913667928,3.740344341979498
87.60753157445755,0.1406858715262394,94.78404926086678,0.1432538619595103,0.037193606024839745,2026-08-04T17:00:07.993462,520.4094974935865,14.754268184230224,812.9971670050912,594.5650396362278,21.121149495089977,1408.686117164658,315.90511256257923,3076.3617305499156,1718.5371551253584,21.411100070705473,300.10985693445025,0.10499730861263272,0.028696012315216693,3798.6871732100763,9631.770459425165,3792.3331982767963,9615.659622898826,0.011789399209613936,345.1787239001085,7.246351096055868,4.611314333853734,4.900325959715775,3798.6871732100763,3792.3331982767963,8769.905650064098,1.4523775037890172,3.5381149101403593
308.57898413509565,0.293234347033821,91.47425953485586,0.2720691781563567,0.03204833924306821,2026-08-04T17:00:09.383321,526.4703447435918,15.340871664585643,834.6424655495455,648.2493241232603,28.014409427665374,1491.472337048689,408.8658951251243,3102.276391690244,1727.0062960030532,26.652064111128055,388.4226003688681,0.1604654365810315,0.02786856488371396,5480.1717062354055,8060.019164118039,5439.422258568234,8000.086492893353,0.01398624085793696,366.924599698787,11.464311715878672,7.295471091922792,6.680220928341112,5480.1717062354055,5439.422258568234,18638.72987661167,1.049280690572783,5.432572043425182
1366.0979064849093,0.3138728854476464,92.73429702126673,0.22967953704067223,0.027559773463944677,2026-08-04T17:00:10.511450,523.9217658285464,14.89195131335235,711.4153370964547,613.7015341412007,24.42128814443462,1464.498220921457,367.8426502838454,3096.0694197056896,1733.7353209201374,24.700769062683687,349.4505177696531,0.1537161489828591,0.02818357425531668,3766.9644401497817,10589.371622274723,3748.0369561687244,10536.164281208848,0.009500888226977538,359.8158839637491,6.926421506956449,4.407722777154104,3.470738320863892,3766.9644401497817,3748.0369561687244,11022.213556138044,1.0843851877669386,3.320090310188902
1489.5243118156343,0.1635658709385393,93.08333203952844,0.18404449580648763,0.03579811963471175,2026-08-04T17:00:11.717468,516.1049734614608,14.092983003734842,782.8519766960544,589.0167787095377,20.098636124977862,1400.831962057445,302.45708178504486,3048.150041092607,1701.230498346976,21.46153739807175,287.3342276957926,0.12920076502054734,0.02827083300988211,3772.3662367665142,9639.585047296046,3781.7288927757827,9663.509585160451,0.012161848573028553,343.1267699261973,7.267607113961394,4.624840890702705,4.730303071339494,3772.3662367665142,3781.7288927757827,9209.160408101628,1.3660588765981652,3.4945153670843365
1935.01946486842,0.3296984202256702,91.2727619832904,0.13762084562427027,0.021289148649098175,2026-08-04T17:00:12.889535,522.8953852774855,14.689212118374321,804.4659389788285,643.844492311691,26.82439508335962,1411.5079219069908,325.6312314035499,3033.668042066761,1683.4576946139325,22.168052907087304,309.3496698333724,0.09443802147525342,0.027818190495822598,5475.611381806623,7774.856019046992,5453.442991756916,7743.378978623118,0.014839216764164673,345.91641837687325,9.7049731894222,6.175892029632309,3.756556670274939,5475.611381806623,5453.442991756916,13491.704796084523,1.2248877924222512,4.590506806580186
651.6507162763039,0.21361435757466446,95.50239691908257,0.1678047251839653,0.025077821758447714,2026-08-04T17:00:14.344597,521.0583968269027,14.728656429328323,809.9845688459603,595.8276812317087,21.14975699652231,1415.985540264315,319.1519681727203,3091.511065996228,1728.034401549201,21.66877676209565,303.19436976408423,0.11983318277378524,0.028875599229770642,3809.804590508527,9714.365457851252,3801.0629826052523,9692.075817570696,0.011990162605836891,347.0875034885271,7.397119360765335,4.707257775032486,3.372793470095196,3809.804590508527,3801.0629826052523,9524.706020662685,1.3740328816798097,3.6353497946456064
740.9194120697377,0.2508561135833304,97.05028196524194,0.2407555389080449,0.024602063081146784,2026-08-04T17:00:15.391526,522.5223633450288,14.860463050586858,814.8029602355255,598.6008490179446,21.47887759003677,1433.8968025947743,330.9376121274307,3125.877539624192,1749.659951601039,22.269670265379894,314.3907315210592,0.15927922126567098,0.029262570491310487,3833.760238990665,10000.421143652266,3819.601648922805,9963.488248882557,0.012722579972861808,351.77836716122,8.028012039346017,5.108734934129283,3.5910119746944824,3833.760238990665,3819.601648922805,11426.485191421041,1.2601863273776097,3.9998612245032015
939.1116225516158,0.34616238340441086,90.69931631476861,0.14087190904232777,0.039707291243364445,2026-08-04T17:00:16.509463,527.6709949000716,15.351187248090072,833.0156050841274,649.7288492436057,28.033247013044925,1544.5664689608814,471.58506873166556,3136.4853543935537,1750.6020143856317,30.719778288831577,448.00581529508224,0.09840335840924413,0.027674829078692155,5462.633068817596,8289.410014876055,5415.8419604307355,8218.40566997812,0.009769593959687238,380.98111704444636,9.303638718087056,5.9204973660554,6.716768949129538,5462.633068817596,5415.8419604307355,17846.612754698675,0.8828905452152714,4.376834907011592
378.9427181685714,0.19038401965979984,94.8112310176315,0.11871658906767456,0.03412197164785521,2026-08-04T17:00:17.709705,521.0687835998947,14.775872203707717,812.706044200656,595.1991612606464,21.137223155120196,1406.9672738671813,314.3548279350753,3075.301000694705,1717.8001714471977,21.27487457939668,298.63708653832157,0.08932434697683073,0.028702807754407877,3799.107848254259,9588.410540469302,3790.3530058161027,9566.31455718398,0.011568766151863238,344.7294964250076,7.073989369424879,4.501629598724923,4.388699358195361,3799.107848254259,3790.3530058161027,8347.517174065524,1.4899646406250673,3.4548626184355875
259.8430106709433,0.30328983645502816,97.82211195267794,0.27760575164551016,0.032355718727771085,2026-08-04T17:00:18.923508,527.2682543242149,15.432436157588304,838.3026045012822,604.6741817288706,22.53848146504112,1452.7329072397174,348.8415646415031,3151.0939212250983,1765.8834660862371,22.60443918765047,331.39948640942794,0.17674617920426403,0.029455527988169482,3845.7053688392075,10141.485480697482,3814.220192463188,10058.456119774031,0.013020135160633479,356.72226714363387,8.602267806878992,5.474170422559359,5.060591956006125,3845.7053688392075,3814.220192463188,12971.16777150389,1.1975419832977767,4.31486610521527
951.4098524518674,0.17959977945711492,97.47990128952446,0.2528420699160233,0.020099699305889458,2026-08-04T17:00:20.157169,518.601284323601,14.429911244481767,797.5614239673819,595.3324336147214,21.01085399268936,1430.2109877495666,325.9937005457087,3128.3146156125295,1750.894208568552,22.59152499433245,309.6940155184232,0.16518300012855408,0.029369975322381114,3840.409188497079,10768.377065150937,3840.6636109039437,10769.09045694761,0.012858394981855486,350.8122487544134,7.962181279858791,5.066842632637413,2.9097718098935235,3840.409188497079,3840.6636109039437,11294.862597340438,1.2692323245760924,3.982167975052768
453.81869810176823,0.2998033805603727,98.15073096218754,0.13995898613162652,0.023686200041797147,2026-08-04T17:00:21.736259,526.3463434000106,15.301905346737094,832.685717613281,603.1595106158118,22.140275949678138,1430.7255274432484,334.1189168702598,3137.2437938220246,1756.2613149842773,21.835118522773097,317.4129710267468,0.10294275398790838,0.02953768274054688,3850.7911996610073,9775.468029200356,3822.607698048489,9703.922493574239,0.01172472911616361,350.94709331462,7.3979972358880834,4.707816422837872,3.186008044325591,3850.7911996610073,3822.607698048489,9670.810506895456,1.385374262284456,3.721581103245294
1339.6279893650208,0.2501834797156606,94.48240633170607,0.15846230868599834,0.03271082585946157,2026-08-04T17:00:22.880135,520.325763000722,14.536683474795721,800.4175594815225,594.208271759928,20.777527812423344,1410.2050630300887,311.94085516842654,3073.751349593768,1717.0756866838362,21.458873732050503,296.34381241000517,0.11428480845648854,0.028620601582926522,3794.0188343072446,9645.112988992036,3787.9774252390725,9629.754585246557,0.011900184592801722,345.5757852268755,7.241948962206362,4.608512975949504,4.307093297924378,3794.0188343072446,3787.9774252390725,9238.745739821974,1.3741655211364048,3.526546070613667
874.3038377446615,0.15408892380635036,98.2055708263986,0.29441403542617717,0.027594386529633315,2026-08-04T17:00:24.078993,518.0002841701059,14.380805374173372,795.9981250133998,599.3383117108754,21.947917413567783,1424.6483334340107,337.0790011970367,3132.972025078805,1753.3362276835312,23.439507901442024,320.22505113718483,0.18419497762426304,0.02955139270659965,3851.639921930861,10795.749511205657,3854.1289852501723,10802.726099011752,0.013085338649431885,349.35498347360715,8.325735112591907,5.298195071649396,4.177155506185477,3851.639921930861,3854.1289852501723,12490.021893806914,1.2077570228169006,4.190253238161707
1665.356392115675,0.20350652344730907,92.40753071214269,0.24163689735182348,0.03848560767358122,2026-08-04T17:00:25.311746,516.9780143903305,14.152608799337363,784.4812997500408,598.111097001147,22.010686319379186,1437.4764244081373,337.26675025298726,3069.61169103586,1716.2839862233348,23.830712417400978,320.4034127403379,0.1597155831887012,0.02810188267803567,3761.9072824127747,10087.813475169158,3768.058311406501,10104.307883061441,0.011539170489973535,352.71705727211486,7.736633820603931,4.923312431293411,5.413619162434957,3761.9072824127747,3768.058311406501,11512.781750692355,1.1560961431278758,3.697189605180118
1400.5302040044983,0.17940890859089043,93.60810561417516,0.22210440084276495,0.03529448438283516,2026-08-04T17:00:26.442958,516.9822769463724,14.19500687583875,787.0367770286821,590.3134022563671,20.279624427264338,1409.6786433003517,308.39106288903156,3062.133687314144,1710.1132743717253,21.725319725906047,292.97150974458,0.1498260346114714,0.02840202640354379,3780.4878290760616,9767.47948284918,3786.6536280853757,9783.409785508973,0.012534984443444464,345.43816775538727,7.601164512395543,4.837104689706255,4.87780331225646,3780.4878290760616,3786.6536280853757,10111.008110197326,1.3075467645942458,3.6723933170207483
624.7332827640821,0.11952709827009098,91.76355576417801,0.16152569708482606,0.0289476814560824,2026-08-04T17:00:27.654522,517.9177546412566,14.411807653256018,798.0948653535859,604.6190402953374,23.34214799172268,1446.7755594632551,353.4060575898028,3069.0280123785146,1716.5150182955356,24.521979899583158,335.7357547103126,0.11611713041583542,0.027940888941044507,3751.940885022334,10248.808846042764,3754.664634111521,10256.249044226883,0.010249455461200511,355.1574525962772,7.2429626057998755,4.6091580218726484,3.812126805654751,3751.940885022334,3754.664634111521,10182.449179960173,1.21660230989119,3.441108664635889
1664.5196027904021,0.10745869252492438,94.67484539428571,0.15982502883330446,0.03499029955076541,2026-08-04T17:00:28.924638,513.918202807788,13.848384803841851,772.9330006655784,588.4529266324049,19.980259434812552,1399.7684664339977,302.10106823929567,3067.6622372047973,1712.8001185942903,21.8148955649677,286.9960148273309,0.11510147456001371,0.02866871134857143,3796.997093286378,9667.368403053,3814.5106250073973,9711.958840976962,0.011902112123199133,342.84907486847607,7.00275082129086,4.456295977185093,4.455060889387921,3796.997093286378,3814.5106250073973,8712.658395703313,1.4114052143550966,3.415858747386213
1609.5287149936037,0.18661966385179524,93.92060022415443,0.1079047237380461,0.03950808647652443,2026-08-04T17:00:30.268782,516.5029164679013,14.114221276645557,783.2139893276128,590.1594805418565,20.211522030345723,1394.9781844783224,300.1841614962036,3054.0846363607,1704.4040947457095,21.268205706319108,285.1749534213934,0.08213917850222834,0.028480150056038607,3785.324112653968,9546.497173998521,3793.256814358403,9566.503258589906,0.011463079210187566,341.59870498091686,6.747602625359765,4.29392894341076,4.8469976005806705,3785.324112653968,3793.256814358403,7789.984950378588,1.5107011325894284,3.2689830798309822
774.9567580603489,0.10475853695437165,92.40927116414312,0.24569637338038627,0.02921961649402941,2026-08-04T17:00:31.460003,517.0387277542715,14.298703867534515,793.2656681268169,598.170887333258,22.236753753352023,1437.58195193143,340.7091016536204,3069.720901631874,1716.361232637803,23.82797103919377,323.67364657093935,0.1617135092634451,0.028102317791035784,3761.9342182995365,10096.630416710346,3767.8640508001868,10112.54545501719,0.011602522846928082,352.7447360030271,7.8577862171680115,5.000409410925099,4.174572722867626,3761.9342182995365,3767.8640508001868,11488.189697736889,1.1768217204926148,3.7554308792878492
576.6562078604882,0.14137193939544376,97.51780709230782,0.10863504501137691,0.03285051775777067,2026-08-04T17:00:32.671606,518.6785619953586,14.497261247585175,801.4961016788646,595.4383960381493,21.11113145746465,1413.03091576972,319.3917270872127,3114.750611280988,1741.7287108811572,22.031176898354794,303.42214073285203,0.08263003248454444,0.029379451773076957,3840.9958328923876,10105.944802734719,3840.9641304791576,10105.861391335135,0.01139190191255281,346.314674045744,6.909878757775776,4.39719557313004,4.127147178842827,3840.9958328923876,3840.9641304791576,8246.365979777376,1.5089797112676213,3.456555265325445
