altitude,mach,tra,bpr_ts,bleed_fraction,regime
11549.911288250909,0.9374079300378022,97.0930415039519,0.14556108259868117,0.01481656116082294,combat
12589.28159453858,1.7588802459090804,98.87160708070921,0.0682882517502669,0.0128604375033327,combat
18714.866909118908,1.6008841760850967,98.35615706654296,0.13823869999538313,0.025535358813844368,combat
10937.529491425707,1.393682004466354,96.66818879164119,0.15291445476581733,0.013964084544257956,combat
23977.158534306807,1.5826241046295468,99.49183273680768,0.051845402883290426,0.028212764542617702,combat
23326.960390763557,1.5951148389830858,98.81266073535326,0.118147694276262,0.023125380786549802,combat
14618.208566001571,1.7460270628173302,96.35267470455088,0.1738099266794482,0.010723254209893925,combat
11567.224100093776,1.0533833538391872,96.82096008886028,0.09430385380161349,0.010108596682574009,combat
15708.695796600063,1.3900758953583092,96.57219990102132,0.11878221226978268,0.011033158340287978,combat
21971.209775472493,0.8950491975644013,95.788058243125,0.116347119060184,0.02211850355295455,combat
17022.227162891228,0.5553393299285805,35.50599686640957,0.38080687814815317,0.03836800088313721,descent
8578.292309410826,0.34656389773232726,59.40081538662578,0.39483374589652365,0.03948265350180341,descent
17741.132643846096,0.5203863275805485,43.756819273754694,0.3238435052395489,0.03451185736408422,descent
5858.479102298906,0.35791244726067123,53.52242845024224,0.32681892197455303,0.041449158662442316,descent
17014.45780462514,0.38122762539534005,49.09225026323331,0.3556151091562515,0.04131543800863842,descent
18916.931452584206,0.5129714091843911,47.17239449875912,0.36094092075216627,0.044040043622207425,descent
16581.62598656571,0.5940614354696045,34.35390763995149,0.38558064273627,0.0429589696440242,descent
15471.811759679558,0.48346308179312086,58.38073360674285,0.42219750940732564,0.043048661130420635,descent
17569.70327983075,0.31635009449738866,39.04027897544154,0.4269258234836526,0.03632428303648086,descent
5602.269493205997,0.4848926909782598,47.34051647422626,0.382362179317114,0.04574864443971908,descent
8026.73166078583,0.31270516547405014,50.99327833767198,0.38175662188573944,0.04098288767199359,descent
6873.855189584646,0.5652437134100452,49.47699465735927,0.3435257053393924,0.03862836390359781,descent
12567.964852894798,0.5128734855301862,58.21783229086555,0.4176612496818016,0.04252024961882114,descent
16177.821924932668,0.35193835392675094,34.45316969760174,0.36340818226344757,0.037213146689005085,descent
14450.17766864598,0.32751630174725943,45.25058215340826,0.30721196685547275,0.040254784892135166,descent
